Estación,Título,latitud,longitud,Fecha,Periodo,xx1,xx2,xx3
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-23,13,18,7,24
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-23,12,18,5,69
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-23,11,3,7,34
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-23,10,16,5,32
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-23,9,8,6,63
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-23,8,5,7,86
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-23,7,3,6,150
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-23,6,4,6,81
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-23,5,0,6,63
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-23,4,19,6,62
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-23,3,6,5,66
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-23,2,12,5,135
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-23,1,10,7,110
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-22,24,2,7,34
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-22,23,16,7,114
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-22,22,0,7,145
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-22,21,16,7,36
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-22,20,0,6,56
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-22,19,19,5,147
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-22,18,0,5,26
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-22,17,8,5,49
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-22,16,2,5,28
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-22,15,17,7,137
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-22,14,3,7,89
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-22,13,10,5,62
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-22,12,17,5,43
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-22,11,6,6,44
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-22,10,4,5,33
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-22,9,5,7,42
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-22,8,10,5,95
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-22,7,19,5,140
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-22,6,12,6,154
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-22,5,15,6,20
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-22,4,6,7,70
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-22,3,6,7,102
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-22,2,1,7,103
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-22,1,9,5,58
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-21,24,4,5,34
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-21,23,14,5,101
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-21,22,12,6,129
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-21,21,19,5,109
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-21,20,13,6,69
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-21,19,6,5,61
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-21,18,18,6,133
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-21,17,12,5,91
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-21,16,11,7,154
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-21,15,0,7,72
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-21,14,2,6,147
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-21,13,9,6,123
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-21,12,6,6,46
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-21,11,14,6,102
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-21,10,17,6,52
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-21,9,2,6,142
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-21,8,18,6,100
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-21,7,7,7,141
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-21,6,0,5,107
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-21,5,15,7,156
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-21,4,1,5,102
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-21,3,1,5,66
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-21,2,4,6,56
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-21,1,12,6,32
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-20,24,13,5,43
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-20,23,17,7,155
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-20,22,6,6,155
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-20,21,6,6,75
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-20,20,18,6,76
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-20,19,11,5,42
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-20,18,4,5,118
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-20,17,15,6,156
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-20,16,0,5,19
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-20,15,11,7,153
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-20,14,8,7,38
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-20,13,19,7,33
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-20,12,17,6,27
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-20,11,10,5,118
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-20,10,4,6,49
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-20,9,12,5,61
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-20,8,3,5,101
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-20,7,15,7,124
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-20,6,8,6,106
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-20,5,1,6,92
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-20,4,14,6,84
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-20,3,1,6,113
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-20,2,4,7,37
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-20,1,17,7,81
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-19,24,8,6,75
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-19,23,8,7,137
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-19,22,8,6,77
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-19,21,6,7,135
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-19,20,6,6,46
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-19,19,17,6,75
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-19,18,0,7,110
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-19,17,17,5,143
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-19,16,16,6,108
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-19,15,0,5,43
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-19,14,10,6,71
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-19,13,2,6,84
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-19,12,2,5,32
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-19,11,8,7,55
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-19,10,15,7,42
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-19,9,6,6,93
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-19,8,6,7,134
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-19,7,8,6,95
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-19,6,7,7,105
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-19,5,3,6,32
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-19,4,13,5,66
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-19,3,11,7,137
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-19,2,17,6,90
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-19,1,18,6,69
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-18,24,19,5,59
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-18,23,0,7,92
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-18,22,5,5,60
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-18,21,11,5,155
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-18,20,19,7,21
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-18,19,2,6,85
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-18,18,11,7,63
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-18,17,16,5,82
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-18,16,9,6,118
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-18,15,3,7,101
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-18,14,12,5,83
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-18,13,12,6,122
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-18,12,0,6,93
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-18,11,10,5,136
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-18,10,5,6,46
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-18,9,16,5,57
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-18,8,5,6,61
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-18,7,12,5,157
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-18,6,6,7,134
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-18,5,15,5,123
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-18,4,8,5,115
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-18,3,6,5,99
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-18,2,18,7,52
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-18,1,9,7,118
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-17,24,8,5,152
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-17,23,18,7,17
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-17,22,19,5,144
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-17,21,15,6,56
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-17,20,12,6,99
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-17,19,12,7,72
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-17,18,10,7,78
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-17,17,15,7,101
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-17,16,11,5,52
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-17,15,3,7,20
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-17,14,16,6,117
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-17,13,16,5,30
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-17,12,10,6,122
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-17,11,16,7,137
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-17,10,8,6,133
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-17,9,10,5,42
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-17,8,14,5,62
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-17,7,4,6,20
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-17,6,6,7,154
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-17,5,1,5,99
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-17,4,17,6,106
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-17,3,13,6,20
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-17,2,0,6,108
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-17,1,10,6,127
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-16,24,6,5,22
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-16,23,16,5,128
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-16,22,11,6,50
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-16,21,4,5,76
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-16,20,15,7,43
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-16,19,18,5,30
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-16,18,9,5,107
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-16,17,17,6,40
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-16,16,17,6,102
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-16,15,19,5,103
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-16,14,9,5,56
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-16,13,19,7,62
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-16,12,13,6,22
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-16,11,14,7,107
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-16,10,3,5,69
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-16,9,3,7,99
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-16,8,3,5,110
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-16,7,18,6,152
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-16,6,5,7,43
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-16,5,17,6,103
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-16,4,12,5,77
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-16,3,8,7,100
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-16,2,3,7,49
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-16,1,10,5,130
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-15,24,3,7,86
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-15,23,9,6,97
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-15,22,13,6,110
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-15,21,8,7,96
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-15,20,1,5,56
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-15,19,0,6,107
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-15,18,11,6,60
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-15,17,6,6,102
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-15,16,16,5,19
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-15,15,3,6,29
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-15,14,0,6,78
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-15,13,2,6,32
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-15,12,10,6,24
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-15,11,14,6,58
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-15,10,0,5,69
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-15,9,4,6,145
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-15,8,15,5,157
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-15,7,15,7,24
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-15,6,3,7,118
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-15,5,8,5,155
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-15,4,9,6,151
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-15,3,2,5,55
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-15,2,7,6,142
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-15,1,6,7,52
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-14,24,7,6,138
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-14,23,15,6,97
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-14,22,12,7,56
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-14,21,14,7,114
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-14,20,4,6,82
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-14,19,9,5,136
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-14,18,15,6,133
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-14,17,7,6,36
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-14,16,5,5,36
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-14,15,15,6,127
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-14,14,19,6,110
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-14,13,14,6,144
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-14,12,7,6,118
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-14,11,10,7,32
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-14,10,0,6,127
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-14,9,15,6,57
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-14,8,10,5,38
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-14,7,19,5,66
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-14,6,7,6,23
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-14,5,16,7,124
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-14,4,9,5,131
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-14,3,2,5,54
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-14,2,15,6,125
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-14,1,0,6,156
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-13,24,17,5,28
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-13,23,18,7,98
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-13,22,2,5,62
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-13,21,1,7,44
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-13,20,18,6,71
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-13,19,13,6,136
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-13,18,14,5,102
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-13,17,3,6,109
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-13,16,6,7,92
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-13,15,0,5,81
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-13,14,10,7,78
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-13,13,13,5,132
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-13,12,7,6,99
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-13,11,17,5,137
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-13,10,3,6,35
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-13,9,3,6,142
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-13,8,2,6,123
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-13,7,19,5,121
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-13,6,10,6,88
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-13,5,6,5,84
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-13,4,19,7,83
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-13,3,6,6,137
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-13,2,8,5,78
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-13,1,17,6,96
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-12,24,11,5,23
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-12,23,12,5,27
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-12,22,10,6,25
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-12,21,9,6,119
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-12,20,6,6,17
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-12,19,1,6,43
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-12,18,12,7,86
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-12,17,7,5,136
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-12,16,5,7,59
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-12,15,1,7,101
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-12,14,0,7,37
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-12,13,4,7,86
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-12,12,11,6,82
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-12,11,4,7,82
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-12,10,16,6,48
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-12,9,3,7,43
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-12,8,5,7,28
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-12,7,7,6,46
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-12,6,9,6,122
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-12,5,17,7,64
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-12,4,9,6,24
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-12,3,10,7,122
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-12,2,15,7,75
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-12,1,3,6,77
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-11,24,15,5,124
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-11,23,16,7,24
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-11,22,7,5,75
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-11,21,15,6,92
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-11,20,14,6,101
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-11,19,9,7,98
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-11,18,8,6,35
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-11,17,14,6,32
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-11,16,11,6,118
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-11,15,1,6,142
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-11,14,5,7,36
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-11,13,11,6,85
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-11,12,14,6,136
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-11,11,19,5,106
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-11,10,16,5,105
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-11,9,15,7,50
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-11,8,3,6,33
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-11,7,3,5,71
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-11,6,16,5,87
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-11,5,18,7,97
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-11,4,5,6,138
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-11,3,16,7,50
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-11,2,6,5,51
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-11,1,17,6,71
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-10,24,10,5,110
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-10,23,12,7,154
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-10,22,8,5,86
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-10,21,5,6,106
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-10,20,17,6,29
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-10,19,14,7,120
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-10,18,19,7,25
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-10,17,15,7,57
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-10,16,1,5,138
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-10,15,3,6,157
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-10,14,2,7,94
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-10,13,6,6,45
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-10,12,10,6,137
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-10,11,16,5,127
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-10,10,0,6,119
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-10,9,16,6,132
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-10,8,4,7,145
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-10,7,12,7,75
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-10,6,5,7,69
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-10,5,7,5,43
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-10,4,5,7,46
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-10,3,2,7,70
2,Estación Avenida Argentina,43.538869,-5.698930000000002,2020-04-10,2,5,6,22
